champion_id,champion_name,overall_games,overall_wins,overall_win_rate,classification,classification_reason,peak_bin,peak_win_rate,gap_pp,-20m_games,-20m_wins,-20m_win_rate,-20m_low_95,-20m_high_95,20-25m_games,20-25m_wins,20-25m_win_rate,20-25m_low_95,20-25m_high_95,25-30m_games,25-30m_wins,25-30m_win_rate,25-30m_low_95,25-30m_high_95,30-35m_games,30-35m_wins,30-35m_win_rate,30-35m_low_95,30-35m_high_95,35m-_games,35m-_wins,35m-_win_rate,35m-_low_95,35m-_high_95
14,サイオン,347,187,0.5389048991354467,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,30〜35分,0.5909090909090909,12.57928118393235,43,20,0.46511627906976744,0.3251082626391856,0.6108461027112722,56,28,0.5,0.37331520958682995,0.62668479041317,75,41,0.5466666666666666,0.43448173699148246,0.6543038787240788,88,52,0.5909090909090909,0.486478944467597,0.6877340483374065,85,46,0.5411764705882353,0.43576147559119544,0.6430304417088081
50,スウェイン,342,171,0.5,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.5432098765432098,7.654320987654318,60,28,0.4666666666666667,0.34627701540988,0.5910679132886489,56,28,0.5,0.37331520958682995,0.62668479041317,81,44,0.5432098765432098,0.43523822983845284,0.647268464990499,76,36,0.47368421052631576,0.3654191301183306,0.5844816734727797,69,35,0.5072463768115942,0.3920506638364835,0.6216777550889657
53,ブリッツクランク,342,191,0.5584795321637427,中盤寄り,中間帯が最高、端点との差 8.1%,25〜30分,0.6233766233766234,8.051948051948054,53,26,0.49056603773584906,0.36124029356039444,0.6211669574670219,55,32,0.5818181818181818,0.4503286833116465,0.7026243295228106,77,48,0.6233766233766234,0.511725974706673,0.7233015358819349,87,47,0.5402298850574713,0.43602640443965585,0.641030802831022,70,38,0.5428571428571428,0.42698053396647745,0.6542744767591839
157,ヤスオ,337,173,0.5133531157270029,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,〜20分,0.5666666666666667,11.596244131455396,60,34,0.5666666666666667,0.4410321465469486,0.6842779960559936,53,27,0.5094339622641509,0.3788330425329779,0.6387597064396053,84,46,0.5476190476190477,0.4414284668698881,0.6496445554794317,71,32,0.4507042253521127,0.34047773339151494,0.5659913960765885,69,34,0.4927536231884058,0.3783222449110343,0.6079493361635164
420,イラオイ,324,174,0.5370370370370371,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.6621621621621622,21.47937411095306,54,32,0.5925925925925926,0.45966610248851525,0.7132198481075954,46,23,0.5,0.3611870167007237,0.6388129832992764,74,49,0.6621621621621622,0.5487829947311835,0.7595354365446382,76,34,0.4473684210526316,0.3408047599983352,0.5589968471838856,74,36,0.4864864864864865,0.37611598006562663,0.5981908173280549
58,レネクトン,320,157,0.490625,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.5588235294117647,19.882352941176475,56,28,0.5,0.37331520958682995,0.62668479041317,42,23,0.5476190476190477,0.399488627471227,0.6877683618136149,68,38,0.5588235294117647,0.44081654438286205,0.6705395501361909,75,27,0.36,0.26064766399338823,0.47299548885992776,79,41,0.5189873417721519,0.4105091395596985,0.6257045501807218
19,ワーウィック,314,161,0.5127388535031847,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,30〜35分,0.5512820512820513,14.702673213311519,47,19,0.40425531914893614,0.27639828961388174,0.5465813176368735,48,25,0.5208333333333334,0.38328995635984375,0.6552890998421254,67,36,0.5373134328358209,0.41916248694673824,0.6514175112464138,78,43,0.5512820512820513,0.4410917185751463,0.6566580810377646,74,38,0.5135135135135135,0.40180918267194504,0.6238840199343734
526,レル,309,139,0.44983818770226536,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,35分〜,0.5064935064935064,11.460161460161455,34,15,0.4411764705882353,0.2888324021529675,0.6054638221081631,45,22,0.4888888888888889,0.3495678935302451,0.6299577567351026,79,34,0.43037974683544306,0.32693647655482955,0.5402799943969628,74,29,0.3918918918918919,0.28864748449945055,0.5058068946500015,77,39,0.5064935064935064,0.3971981753430591,0.6151716936352886
17,ティーモ,304,148,0.4868421052631579,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.55,11.410256410256414,53,24,0.4528301886792453,0.32657368160147465,0.585462573535608,39,17,0.4358974358974359,0.2930452416170466,0.5902457652547789,60,33,0.55,0.424917145489815,0.6690654614623919,73,34,0.4657534246575342,0.35591852872281665,0.5790125502760589,79,40,0.5063291139240507,0.3983720753430729,0.6136991545704006
102,シヴァーナ,303,144,0.4752475247524752,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.5303030303030303,10.842803030303028,52,26,0.5,0.3688563855796992,0.6311436144203008,53,25,0.4716981132075472,0.3438202760898141,0.6034014769924353,66,35,0.5303030303030303,0.41157476624932443,0.6456976902808811,64,27,0.421875,0.3086959366145158,0.5439018794747275,68,31,0.45588235294117646,0.34304690695364476,0.5734360221570655
141,ケイン,300,158,0.5266666666666666,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,30〜35分,0.5866666666666667,12.398009950248756,44,24,0.5454545454545454,0.4006593217065349,0.6829499221314638,43,20,0.46511627906976744,0.3251082626391856,0.6108461027112722,71,39,0.5492957746478874,0.4340086039234116,0.6595222666084852,75,44,0.5866666666666667,0.4736631066346822,0.691224465408503,67,31,0.4626865671641791,0.3485824887535862,0.5808375130532616
887,グウェン,299,143,0.4782608695652174,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.5303030303030303,10.383244206773618,43,20,0.46511627906976744,0.3251082626391856,0.6108461027112722,45,22,0.4888888888888889,0.3495678935302451,0.6299577567351026,66,35,0.5303030303030303,0.41157476624932443,0.6456976902808811,77,37,0.4805194805194805,0.3725285050287548,0.5903618880362019,68,29,0.4264705882352941,0.31597057562082875,0.5448343062303549
18,トリスターナ,292,139,0.476027397260274,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,30〜35分,0.5131578947368421,8.815789473684216,40,17,0.425,0.2850916852481588,0.5780519956394001,49,24,0.4897959183673469,0.3557488315940086,0.6253266846659078,64,30,0.46875,0.3517578764404486,0.5892812499952488,76,39,0.5131578947368421,0.4028849903549509,0.622164607849494,63,29,0.4603174603174603,0.34308665416425693,0.5821096307840387
115,ジグス,281,131,0.46619217081850534,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,20〜25分,0.6222222222222222,27.936507936507937,40,24,0.6,0.44595619827393507,0.7365188938759865,45,28,0.6222222222222222,0.4762967000646754,0.7489211470165014,58,26,0.4482758620689655,0.32749651292941145,0.5754814177838947,68,29,0.4264705882352941,0.31597057562082875,0.5448343062303549,70,24,0.34285714285714286,0.24245827082896973,0.4596066898436051
106,ボリベア,275,136,0.49454545454545457,終盤寄り,35分〜が最高、短時間帯との差 12.8%,35分〜,0.6071428571428571,12.79761904761904,48,23,0.4791666666666667,0.34471090015787464,0.6167100436401561,44,19,0.4318181818181818,0.2968250416485458,0.5777610925944561,58,28,0.4827586206896552,0.35927974452990297,0.6083795657078657,69,32,0.463768115942029,0.35113991297637237,0.5802179923963817,56,34,0.6071428571428571,0.476331653784818,0.7241977438248715
32,アムム,270,150,0.5555555555555556,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,20〜25分,0.6774193548387096,25.636672325976228,38,16,0.42105263157894735,0.2785227481181953,0.5780792938687267,31,21,0.6774193548387096,0.501406855599508,0.8143076925268695,66,33,0.5,0.38273484399489194,0.6172651560051081,74,41,0.5540540540540541,0.4409291962707845,0.6618436141544894,61,39,0.639344262295082,0.5139167326739972,0.7482606349418545
63,ブランド,270,140,0.5185185185185185,中盤寄り,中間帯が最高、端点との差 15.9%,20〜25分,0.6451612903225806,15.867480383609411,45,16,0.35555555555555557,0.23218891356904045,0.5016445398804781,31,20,0.6451612903225806,0.46947638042814893,0.7888355225843419,56,36,0.6428571428571429,0.5119364571733127,0.7554360729729401,64,32,0.5,0.3810188849321495,0.6189811150678505,74,36,0.4864864864864865,0.37611598006562663,0.5981908173280549
5,シン・ジャオ,263,125,0.4752851711026616,終盤寄り,35分〜が最高、短時間帯との差 10.6%,35分〜,0.53125,10.571808510638297,47,20,0.425531914893617,0.2951341600182584,0.5671833122878847,40,18,0.45,0.30705075280944705,0.6017117011155924,54,26,0.48148148148148145,0.3539375603654322,0.6114852495153457,58,27,0.46551724137931033,0.3433181535782671,0.5920004668972703,64,34,0.53125,0.41071875000475133,0.6482421235595515
15,シヴィア,261,134,0.5134099616858238,中盤寄り,中間帯が最高、端点との差 8.6%,20〜25分,0.5714285714285714,8.613445378151258,32,14,0.4375,0.28165085969443177,0.6067469796877386,28,16,0.5714285714285714,0.390704789856154,0.7349170381926877,74,38,0.5135135135135135,0.40180918267194504,0.6238840199343734,59,33,0.559322033898305,0.43289130270422654,0.6784998776603726,68,33,0.4852941176470588,0.37050647184486607,0.6016545045253708
27,シンジド,259,138,0.5328185328185329,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,20〜25分,0.5853658536585366,8.536585365853655,35,19,0.5428571428571428,0.3818945134013752,0.6953422636623915,41,24,0.5853658536585366,0.433668353568366,0.7224366917466986,58,30,0.5172413793103449,0.3916204342921343,0.640720255470097,62,31,0.5,0.37922532216457727,0.6207746778354227,63,34,0.5396825396825397,0.4178903692159613,0.656913345835743
555,パイク,256,125,0.48828125,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,30〜35分,0.5357142857142857,12.061994609164417,47,25,0.5319148936170213,0.3923214192677079,0.6666853783153737,31,16,0.5161290322580645,0.3484011828697317,0.6803001396872116,53,22,0.41509433962264153,0.2926070830912865,0.5490581761554623,56,30,0.5357142857142857,0.40703956657240076,0.6598035659641623,69,32,0.463768115942029,0.35113991297637237,0.5802179923963817
59,ジャーヴァンⅣ,253,122,0.48221343873517786,終盤寄り,35分〜が最高、短時間帯との差 8.4%,35分〜,0.5384615384615384,8.39160839160839,44,20,0.45454545454545453,0.3170500778685361,0.599340678293465,38,15,0.39473684210526316,0.2559785926361891,0.5528241300130402,51,25,0.49019607843137253,0.3585726214230619,0.6231930455159039,55,27,0.4909090909090909,0.3637656048710159,0.6192396159251554,65,35,0.5384615384615384,0.4185318739862352,0.6540986285006332
523,アフェリオス,250,111,0.444,序盤寄り,〜20分が最高、長時間帯との差 15.5%,〜20分,0.5641025641025641,15.501165501165499,39,22,0.5641025641025641,0.4097542347452211,0.7069547583829534,28,9,0.32142857142857145,0.1793304754342074,0.5066149544436882,59,28,0.4745762711864407,0.35265669027401325,0.5996042324268729,58,25,0.43103448275862066,0.3118160080083492,0.5588212329427256,66,27,0.4090909090909091,0.29867234579227303,0.5295102846171105
62,ウーコン,249,129,0.5180722891566265,序盤寄り,〜20分が最高、長時間帯との差 19.0%,〜20分,0.6388888888888888,18.990929705215414,36,23,0.6388888888888888,0.4757478039083198,0.7752461320781867,38,21,0.5526315789473685,0.3970602917908942,0.6985383468844911,64,33,0.515625,0.39581392243999036,0.633666514342161,62,30,0.4838709677419355,0.3640965420650529,0.6055275253938182,49,22,0.4489795918367347,0.31852624929636336,0.5868513320032188
64,リー・シン,241,108,0.44813278008298757,序盤寄り,〜20分が最高、長時間帯との差 14.0%,〜20分,0.5555555555555556,14.046121593291405,45,25,0.5555555555555556,0.4117588341636532,0.6906129145096089,28,12,0.42857142857142855,0.2650829618073123,0.6092952101438459,59,25,0.423728813559322,0.3061253228310244,0.5506574452716337,56,24,0.42857142857142855,0.3076876241309292,0.5586261107959444,53,22,0.41509433962264153,0.2926070830912865,0.5490581761554623
223,タム・ケンチ,227,114,0.5022026431718062,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,20〜25分,0.5714285714285714,19.8547215496368,29,14,0.4827586206896552,0.3138581933079522,0.6556926202943085,42,24,0.5714285714285714,0.4220597791187447,0.7088257048085178,52,29,0.5576923076923077,0.4233952499151638,0.6840515281141191,59,22,0.3728813559322034,0.2608381803258515,0.5004664331785788,45,25,0.5555555555555556,0.4117588341636532,0.6906129145096089
134,シンドラ,222,104,0.46846846846846846,中盤寄り,中間帯が最高、端点との差 8.5%,20〜25分,0.56,8.542372881355936,39,16,0.41025641025641024,0.2707908943540048,0.565816515266551,25,14,0.56,0.37067017019564436,0.7333462505299743,46,20,0.43478260869565216,0.3020904595919057,0.5775281722337177,53,26,0.49056603773584906,0.36124029356039444,0.6211669574670219,59,28,0.4745762711864407,0.35265669027401325,0.5996042324268729
57,マオカイ,215,100,0.46511627906976744,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.48936170212765956,4.491725768321514,36,16,0.4444444444444444,0.29541029876543135,0.6041921268399659,20,9,0.45,0.25819502085709295,0.6579179916924003,47,23,0.48936170212765956,0.3527532433660351,0.6275778241062712,55,26,0.4727272727272727,0.34692885310480803,0.6020868092837061,57,26,0.45614035087719296,0.33372399504811395,0.5840953916872776
201,ブラウム,208,100,0.4807692307692308,終盤寄り,35分〜が最高、短時間帯との差 19.3%,35分〜,0.5263157894736842,19.298245614035086,36,12,0.3333333333333333,0.20214424774586046,0.4966630290703315,37,19,0.5135135135135135,0.3589463722598092,0.6655384667278896,51,26,0.5098039215686274,0.3768069544840959,0.641427378576938,46,23,0.5,0.3611870167007237,0.6388129832992764,38,20,0.5263157894736842,0.37258710742710854,0.675212211910584
518,ニーコ,207,106,0.5120772946859904,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,〜20分,0.6071428571428571,20.363408521303256,28,17,0.6071428571428571,0.42408726034906297,0.7643454817241996,29,17,0.5862068965517241,0.4073752847851524,0.7448706472035448,48,25,0.5208333333333334,0.38328995635984375,0.6552890998421254,57,23,0.40350877192982454,0.2861732352653998,0.5330294155524615,45,24,0.5333333333333333,0.39077208862410456,0.6706509605798527
34,アニビア,202,112,0.5544554455445545,中盤寄り,中間帯が最高、端点との差 15.2%,30〜35分,0.6521739130434783,15.217391304347828,31,15,0.4838709677419355,0.3196998603127883,0.6515988171302682,22,11,0.5,0.3072180469247956,0.6927819530752043,47,28,0.5957446808510638,0.4534186823631264,0.7236017103861183,46,30,0.6521739130434783,0.5076979217727257,0.7731919373008194,56,28,0.5,0.37331520958682995,0.62668479041317
136,オレリオン・ソル,195,109,0.558974358974359,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,〜20分,0.6296296296296297,11.238825031928478,27,17,0.6296296296296297,0.442289046234463,0.7846771293206315,29,15,0.5172413793103449,0.34430737970569164,0.6861418066920479,36,20,0.5555555555555556,0.39580787316003413,0.7045897012345685,47,26,0.5531914893617021,0.4124521373875824,0.685892525250887,56,31,0.5535714285714286,0.4241298613178389,0.676134837487006
74,ハイマーディンガー,193,101,0.5233160621761658,中盤寄り,中間帯が最高、端点との差 8.9%,20〜25分,0.631578947368421,8.87218045112782,35,19,0.5428571428571428,0.3818945134013752,0.6953422636623915,19,12,0.631578947368421,0.41039157498156714,0.8085072762372616,43,23,0.5348837209302325,0.3891538972887278,0.6748917373608144,43,20,0.46511627906976744,0.3251082626391856,0.6108461027112722,53,27,0.5094339622641509,0.3788330425329779,0.6387597064396053
55,カタリナ,189,84,0.4444444444444444,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,20〜25分,0.5517241379310345,19.878296146044622,25,13,0.52,0.3349821795314731,0.6996899607103999,29,16,0.5517241379310345,0.37547667068067625,0.7158708885125421,53,23,0.4339622641509434,0.30950190698960345,0.5673488502023122,51,18,0.35294117647058826,0.2363430538125979,0.4901419502718926,31,14,0.45161290322580644,0.29161482836586106,0.6222812039633085
7,ルブラン,189,88,0.4656084656084656,序盤寄り,〜20分が最高、長時間帯との差 16.2%,〜20分,0.5675675675675675,16.21621621621621,37,21,0.5675675675675675,0.40913906334200717,0.7132851315964869,34,15,0.4411764705882353,0.2888324021529675,0.6054638221081631,40,17,0.425,0.2850916852481588,0.5780519956394001,41,20,0.4878048780487805,0.34254187239935696,0.6351574068413481,37,15,0.40540540540540543,0.2634629583994014,0.565143168686707
245,エコー,188,97,0.5159574468085106,中盤寄り,中間帯が最高、端点との差 10.9%,25〜30分,0.5869565217391305,10.869565217391308,28,13,0.4642857142857143,0.2953130373965958,0.6418760485789833,35,17,0.4857142857142857,0.32993980391252736,0.6443146037328836,46,27,0.5869565217391305,0.44339242387017885,0.7171160670289898,33,18,0.5454545454545454,0.3798565794374957,0.701573108741085,46,22,0.4782608695652174,0.34124459875672114,0.6186282785184868
893,オーロラ,186,96,0.5161290322580645,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,35分〜,0.6153846153846154,20.234113712374587,34,19,0.5588235294117647,0.3945361778918369,0.7111675978470325,23,12,0.5217391304347826,0.32962429864218495,0.7076313046005428,46,19,0.41304347826086957,0.2828839329710102,0.5566075761298211,44,22,0.5,0.35831521095931473,0.6416847890406853,39,24,0.6153846153846154,0.45898781310078474,0.7510883745299294
236,ルシアン,185,83,0.4486486486486487,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.4782608695652174,13.615560640732266,38,18,0.47368421052631576,0.32478778808941583,0.6274128925728913,19,9,0.47368421052631576,0.2732950548744854,0.6829251748817489,46,22,0.4782608695652174,0.34124459875672114,0.6186282785184868,38,13,0.34210526315789475,0.21212220026458956,0.5010818837092545,44,21,0.4772727272727273,0.3375475794427176,0.620647798638283
78,ポッピー,179,91,0.5083798882681564,序盤寄り,〜20分が最高、長時間帯との差 14.0%,〜20分,0.65625,14.01209677419355,32,21,0.65625,0.4831077350878594,0.7958976664567146,21,9,0.42857142857142855,0.24469699486521046,0.6345378370296754,51,26,0.5098039215686274,0.3768069544840959,0.641427378576938,44,19,0.4318181818181818,0.2968250416485458,0.5777610925944561,31,16,0.5161290322580645,0.3484011828697317,0.6803001396872116
350,ユーミ,178,48,0.2696629213483146,終盤寄り,35分〜が最高、短時間帯との差 41.3%,35分〜,0.5,41.30434782608695,46,4,0.08695652173913043,0.03433531187670749,0.20324935635224176,30,7,0.23333333333333334,0.11792239210501229,0.40928672330324267,37,9,0.24324324324324326,0.13361203432663307,0.40117602490708953,35,13,0.37142857142857144,0.2316560736889106,0.5366335951197893,30,15,0.5,0.3315385122717376,0.6684614877282624
161,ヴェル＝コズ,178,100,0.5617977528089888,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,30〜35分,0.6222222222222222,14.603174603174606,26,15,0.5769230769230769,0.3894829692111983,0.7445581009727059,21,10,0.47619047619047616,0.28343712296762946,0.6763078209973326,36,18,0.5,0.34474067624730526,0.6552593237526948,45,28,0.6222222222222222,0.4762967000646754,0.7489211470165014,50,29,0.58,0.4423319668777783,0.7062520276543306
497,ラカン,175,83,0.4742857142857143,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,35分〜,0.5128205128205128,7.379612257661034,30,14,0.4666666666666667,0.3023212722412823,0.6385798671847496,25,11,0.44,0.26665374947002574,0.6293298298043556,40,20,0.5,0.3519927879709976,0.6480072120290024,41,18,0.43902439024390244,0.2988990477210983,0.5895973484824271,39,20,0.5128205128205128,0.3619910864569657,0.6613507121686691
897,カ・サンテ,173,80,0.4624277456647399,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,30〜35分,0.5,7.8947368421052655,24,11,0.4583333333333333,0.27891058351681425,0.6492544644689338,19,8,0.42105263157894735,0.2314162039203038,0.637244485348399,49,23,0.46938775510204084,0.33703281897894777,0.6061937298008014,44,22,0.5,0.35831521095931473,0.6416847890406853,37,16,0.43243243243243246,0.2867148684035132,0.5908609366579929
6,アーゴット,172,91,0.5290697674418605,中盤寄り,中間帯が最高、端点との差 9.1%,20〜25分,0.6129032258064516,9.116409537166902,23,12,0.5217391304347826,0.32962429864218495,0.7076313046005428,31,19,0.6129032258064516,0.43823801141131963,0.7626712464872842,41,22,0.5365853658536586,0.38746215345974366,0.6794400088181413,35,18,0.5142857142857142,0.35568539626711626,0.6700601960874725,42,20,0.47619047619047616,0.33359364475964953,0.6227778605979296
221,ゼリ,169,81,0.47928994082840237,終盤寄り,35分〜が最高、短時間帯との差 12.1%,35分〜,0.6206896551724138,12.06896551724138,32,16,0.5,0.33630614316859386,0.6636938568314061,26,9,0.34615384615384615,0.19412014972852126,0.53779770990367,47,23,0.48936170212765956,0.3527532433660351,0.6275778241062712,35,15,0.42857142857142855,0.27984333081678914,0.5914287074102662,29,18,0.6206896551724138,0.4400222620928496,0.7731220426913266
117,ルル,169,76,0.44970414201183434,終盤寄り,35分〜が最高、短時間帯との差 8.0%,35分〜,0.5384615384615384,8.012820512820513,24,11,0.4583333333333333,0.27891058351681425,0.6492544644689338,23,10,0.43478260869565216,0.25634368332198654,0.6318895069498304,38,13,0.34210526315789475,0.21212220026458956,0.5010818837092545,45,21,0.4666666666666667,0.3293490394201473,0.6092279113758954,39,21,0.5384615384615384,0.38569186821738816,0.6843335276595165
516,オーン,168,80,0.47619047619047616,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,35分〜,0.5517241379310345,14.631873252562904,29,14,0.4827586206896552,0.3138581933079522,0.6556926202943085,27,12,0.4444444444444444,0.27585597670072826,0.6268728052042312,37,15,0.40540540540540543,0.2634629583994014,0.565143168686707,46,23,0.5,0.3611870167007237,0.6388129832992764,29,16,0.5517241379310345,0.37547667068067625,0.7158708885125421
43,カルマ,168,97,0.5773809523809523,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,20〜25分,0.625,8.445945945945944,31,18,0.5806451612903226,0.4076596435202097,0.7358469692645074,16,10,0.625,0.38640647097934805,0.8151901744524719,37,20,0.5405405405405406,0.3838377952476737,0.6896167217154228,46,26,0.5652173913043478,0.42247182776628217,0.6979095404080942,38,23,0.6052631578947368,0.44717586998695963,0.7440214073638108
238,ゼド,165,82,0.49696969696969695,中盤寄り,中間帯が最高、端点との差 8.5%,20〜25分,0.6206896551724138,8.497536945812811,28,15,0.5357142857142857,0.35812395142101666,0.7046869626034041,29,18,0.6206896551724138,0.4400222620928496,0.7731220426913266,27,12,0.4444444444444444,0.27585597670072826,0.6268728052042312,35,15,0.42857142857142855,0.27984333081678914,0.5914287074102662,46,22,0.4782608695652174,0.34124459875672114,0.6186282785184868
805,ロック,164,71,0.4329268292682927,序盤寄り,〜20分が最高、長時間帯との差 26.5%,〜20分,0.6764705882352942,26.470588235294123,34,23,0.6764705882352942,0.5084258404811939,0.8086854867354143,24,9,0.375,0.21159133433631455,0.5729038096209293,35,14,0.4,0.2555050493330724,0.5642758041848053,37,11,0.2972972972972973,0.174893023464082,0.45783439172043583,34,14,0.4117647058823529,0.2636573778568886,0.5777869585348073
267,ナミ,163,75,0.4601226993865031,中盤寄り,中間帯が最高、端点との差 15.1%,20〜25分,0.5454545454545454,15.071770334928225,29,11,0.3793103448275862,0.2268779573086734,0.5599777379071503,22,12,0.5454545454545454,0.3465947328904156,0.7307998556799515,35,18,0.5142857142857142,0.35568539626711626,0.6700601960874725,39,19,0.48717948717948717,0.3386492878313309,0.6380089135430344,38,15,0.39473684210526316,0.2559785926361891,0.5528241300130402
104,グレイブス,162,76,0.4691358024691358,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,20〜25分,0.5789473684210527,26.783625730994153,28,16,0.5714285714285714,0.390704789856154,0.7349170381926877,19,11,0.5789473684210527,0.3627555146516011,0.7685837960796963,40,21,0.525,0.37497106853929735,0.6706477044981831,45,14,0.3111111111111111,0.19528525463541907,0.4566507998754897,30,14,0.4666666666666667,0.3023212722412823,0.6385798671847496
164,カミール,159,77,0.48427672955974843,終盤寄り,35分〜が最高、短時間帯との差 15.6%,35分〜,0.5555555555555556,15.555555555555555,25,10,0.4,0.23403057664190918,0.5926087221487266,24,11,0.4583333333333333,0.27891058351681425,0.6492544644689338,35,18,0.5142857142857142,0.35568539626711626,0.6700601960874725,39,18,0.46153846153846156,0.3156664723404835,0.6143081317826118,36,20,0.5555555555555556,0.39580787316003413,0.7045897012345685
91,タロン,158,82,0.5189873417721519,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,30〜35分,0.5853658536585366,22.536585365853657,31,18,0.5806451612903226,0.4076596435202097,0.7358469692645074,25,9,0.36,0.20247656431735636,0.5548184539895337,34,18,0.5294117647058824,0.3673644042005484,0.6854874836688863,41,24,0.5853658536585366,0.433668353568366,0.7224366917466986,27,13,0.48148148148148145,0.3074295064970908,0.6601467541378958
120,ヘカリム,155,79,0.5096774193548387,中盤寄り,中間帯が最高、端点との差 11.9%,20〜25分,0.6190476190476191,11.904761904761907,24,12,0.5,0.3142713162776308,0.6857286837223692,21,13,0.6190476190476191,0.40878295815501514,0.7924923220201749,40,19,0.475,0.32935229550181694,0.6250289314607026,37,21,0.5675675675675675,0.40913906334200717,0.7132851315964869,33,14,0.42424242424242425,0.272353589950299,0.5919302630853998
23,トリンダメア,151,74,0.4900662251655629,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,20〜25分,0.5789473684210527,20.75187969924812,31,17,0.5483870967741935,0.37771879603669134,0.7083851716341388,19,11,0.5789473684210527,0.3627555146516011,0.7685837960796963,35,16,0.45714285714285713,0.30465773633760845,0.6181054865986247,31,17,0.5483870967741935,0.37771879603669134,0.7083851716341388,35,13,0.37142857142857144,0.2316560736889106,0.5366335951197893
12,アリスター,147,66,0.4489795918367347,中盤寄り,中間帯が最高、端点との差 18.5%,20〜25分,0.5789473684210527,18.500797448165873,31,12,0.3870967741935484,0.23732875351271562,0.5617619885886803,19,11,0.5789473684210527,0.3627555146516011,0.7685837960796963,26,12,0.46153846153846156,0.28755582695234905,0.6454236379556988,38,18,0.47368421052631576,0.32478778808941583,0.6274128925728913,33,13,0.3939393939393939,0.24682882231508205,0.5631685719348962
498,ザヤ,147,74,0.5034013605442177,終盤寄り,35分〜が最高、短時間帯との差 31.4%,35分〜,0.6666666666666666,31.37254901960784,17,6,0.35294117647058826,0.17309486143904904,0.5870003327878818,17,9,0.5294117647058824,0.3096289731154949,0.738351988039119,37,18,0.4864864864864865,0.3344615332721104,0.6410536277401908,46,21,0.45652173913043476,0.3215451042112199,0.5982006503391958,30,20,0.6666666666666666,0.4877972581383026,0.807697044731538
67,ヴェイン,145,69,0.47586206896551725,終盤寄り,35分〜が最高、短時間帯との差 16.5%,35分〜,0.59375,16.517857142857146,21,9,0.42857142857142855,0.24469699486521046,0.6345378370296754,18,10,0.5555555555555556,0.33716069428251627,0.7544076889861088,46,15,0.32608695652173914,0.20865764564493355,0.4703253725567292,28,16,0.5714285714285714,0.390704789856154,0.7349170381926877,32,19,0.59375,0.4225972657298823,0.744805975196862
35,シャコ,142,78,0.5492957746478874,中盤寄り,中間帯が最高、端点との差 9.5%,25〜30分,0.6666666666666666,9.523809523809524,21,12,0.5714285714285714,0.3654621629703245,0.7553030051347894,23,14,0.6086956521739131,0.40785179603745997,0.7784262201761787,33,22,0.6666666666666666,0.49607581799949974,0.8024997053219629,39,18,0.46153846153846156,0.3156664723404835,0.6143081317826118,26,12,0.46153846153846156,0.28755582695234905,0.6454236379556988
113,セジュアニ,142,74,0.5211267605633803,終盤寄り,35分〜が最高、短時間帯との差 26.7%,35分〜,0.6956521739130435,26.70807453416149,28,12,0.42857142857142855,0.2650829618073123,0.6092952101438459,25,14,0.56,0.37067017019564436,0.7333462505299743,41,18,0.43902439024390244,0.2988990477210983,0.5895973484824271,25,14,0.56,0.37067017019564436,0.7333462505299743,23,16,0.6956521739130435,0.4913387093942739,0.8439617197902755
