scope,observed_tier,patch,role,champion_id,champion_name,games,wins,losses,win_rate,pick_count,pick_rate,pick_rate_denominator,avg_kda,avg_cs_per_min,avg_gold_per_min,avg_damage_share,avg_vision_score,first_blood_rate,first_tower_rate,ban_count,ban_match_count,ban_rate,min_games_applied
overall,MIXED,16.17,ALL,950,Naafiri,35,21,14,0.6,35,0.006944444444444444,5040,4.4791743970315405,6.234716911930884,412.364023372829,0.18759016845370113,27.257142857142856,0.08571428571428572,0.08571428571428572,20,20,0.03968253968253968,15
overall,MIXED,16.13,ALL,83,Yorick,35,21,14,0.6,35,0.010638297872340425,3290,3.514160997732426,6.741217984365589,423.2168209187541,0.2625009876874088,29.857142857142858,0.17142857142857143,0.4,152,128,0.3890577507598784,15
overall,MIXED,16.16,UTILITY,101,Xerath,35,20,15,0.5714285714285714,35,0.052552552552552555,666,2.57286618143761,1.417330236606246,304.55538845137613,0.20557991653493177,65.08571428571429,0.11428571428571428,0.02857142857142857,83,76,0.22822822822822822,15
overall,MIXED,15.24,MIDDLE,103,Ahri,35,18,17,0.5142857142857142,35,0.1023391812865497,342,3.40749433106576,5.824728765076049,347.8305462620008,0.20414036350797168,23.114285714285714,0.14285714285714285,0.02857142857142857,8,8,0.04678362573099415,15
overall,MIXED,16.14,ALL,90,Malzahar,35,18,17,0.5142857142857142,35,0.010057471264367816,3480,2.961297908440766,6.496013671848822,406.5808556614553,0.23695120312155357,21.914285714285715,0.02857142857142857,0.11428571428571428,56,53,0.15229885057471265,15
overall,MIXED,16.13,ALL,950,Naafiri,35,18,17,0.5142857142857142,35,0.010638297872340425,3290,5.495272108843537,6.247291910811414,423.9027671555497,0.22612801642797656,26.457142857142856,0.05714285714285714,0.05714285714285714,55,52,0.1580547112462006,15
overall,MIXED,16.17,ALL,497,Rakan,35,18,17,0.5142857142857142,35,0.006944444444444444,5040,3.9077681841967564,0.9268645433559793,268.72003186401275,0.07218988303378884,71.28571428571429,0.02857142857142857,0.05714285714285714,1,1,0.001984126984126984,15
overall,MIXED,16.17,UTILITY,497,Rakan,35,18,17,0.5142857142857142,35,0.034722222222222224,1008,3.9077681841967564,0.9268645433559793,268.72003186401275,0.07218988303378884,71.28571428571429,0.02857142857142857,0.05714285714285714,1,1,0.001984126984126984,15
overall,MIXED,16.10,ALL,147,Seraphine,35,18,17,0.5142857142857142,35,0.03153153153153153,1110,3.2766007008864166,1.1305041570927354,279.61319154174834,0.1358463471010194,66.88571428571429,0.05714285714285714,0.02857142857142857,25,25,0.22522522522522523,15
overall,MIXED,16.17,JUNGLE,254,Vi,35,18,17,0.5142857142857142,35,0.034722222222222224,1008,3.806041022469594,6.109010903113912,396.6728691794678,0.13604896771605016,27.457142857142856,0.02857142857142857,0.0,5,5,0.00992063492063492,15
overall,MIXED,16.14,BOTTOM,81,Ezreal,35,17,18,0.4857142857142857,35,0.05028735632183908,696,3.0961688311688316,5.996560465670692,411.2389749544551,0.21856587028896762,12.942857142857143,0.17142857142857143,0.17142857142857143,13,13,0.03735632183908046,15
overall,MIXED,16.14,ALL,901,Smolder,35,17,18,0.4857142857142857,35,0.010057471264367816,3480,3.232768659911517,6.019186852357114,390.0265309467369,0.21117343759813878,16.34285714285714,0.08571428571428572,0.05714285714285714,10,10,0.028735632183908046,15
overall,MIXED,16.14,ALL,804,Yunara,35,16,19,0.45714285714285713,35,0.010057471264367816,3480,3.0870397856112137,6.196006245600714,422.27953818730595,0.1860265900667883,15.17142857142857,0.05714285714285714,0.05714285714285714,8,8,0.022988505747126436,15
overall,MIXED,16.14,BOTTOM,804,Yunara,35,16,19,0.45714285714285713,35,0.05028735632183908,696,3.0870397856112137,6.196006245600714,422.27953818730595,0.1860265900667883,15.17142857142857,0.05714285714285714,0.05714285714285714,8,8,0.022988505747126436,15
overall,MIXED,16.15,ALL,799,Ambessa,35,15,20,0.42857142857142855,35,0.00847457627118644,4130,3.1022222222222227,6.462903817258364,361.642900302845,0.20865271008013156,23.314285714285713,0.05714285714285714,0.11428571428571428,6,6,0.014527845036319613,15
overall,MIXED,16.14,ALL,59,JarvanIV,35,15,20,0.42857142857142855,35,0.010057471264367816,3480,4.389747474747476,4.8628895710651685,387.58180429636224,0.13276064196251838,35.714285714285715,0.0,0.0,3,3,0.008620689655172414,15
overall,MIXED,16.15,ALL,222,Jinx,35,15,20,0.42857142857142855,35,0.00847457627118644,4130,3.2688115852401567,6.522995227044222,423.12386857505817,0.19634260910650475,14.457142857142857,0.11428571428571428,0.2,22,22,0.053268765133171914,15
overall,MIXED,16.15,BOTTOM,222,Jinx,35,15,20,0.42857142857142855,35,0.0423728813559322,826,3.2688115852401567,6.522995227044222,423.12386857505817,0.19634260910650475,14.457142857142857,0.11428571428571428,0.2,22,22,0.053268765133171914,15
overall,MIXED,16.17,ALL,17,Teemo,35,15,20,0.42857142857142855,35,0.006944444444444444,5040,2.1994819466248035,6.301276242257132,378.78034799578603,0.24522497790007267,30.485714285714284,0.17142857142857143,0.22857142857142856,46,44,0.0873015873015873,15
overall,MIXED,16.14,ALL,5,XinZhao,35,13,22,0.37142857142857144,35,0.010057471264367816,3480,3.0238677592249017,5.232499773610594,387.620748570854,0.14545676533544666,24.285714285714285,0.05714285714285714,0.02857142857142857,13,12,0.034482758620689655,15
overall,MIXED,16.14,JUNGLE,5,XinZhao,35,13,22,0.37142857142857144,35,0.05028735632183908,696,3.0238677592249017,5.232499773610594,387.620748570854,0.14545676533544666,24.285714285714285,0.05714285714285714,0.02857142857142857,13,12,0.034482758620689655,15
overall,MIXED,16.13,MIDDLE,777,Yone,35,13,22,0.37142857142857144,35,0.05319148936170213,658,2.4463945578231296,6.336861785520447,376.575765197445,0.2444026077816635,17.742857142857144,0.11428571428571428,0.08571428571428572,59,57,0.17325227963525835,15
overall,MIXED,16.17,ALL,131,Diana,35,11,24,0.3142857142857143,35,0.006944444444444444,5040,2.250386518243661,6.08661666654239,380.93908460513404,0.20883719867083078,27.114285714285714,0.17142857142857143,0.11428571428571428,19,19,0.037698412698412696,15
overall,MIXED,16.13,ALL,84,Akali,34,21,13,0.6176470588235294,34,0.01033434650455927,3290,5.364215686274509,5.68352329752602,392.5028054922075,0.2405795569491899,21.0,0.11764705882352941,0.08823529411764706,40,40,0.12158054711246201,15
overall,MIXED,16.13,ALL,101,Xerath,34,21,13,0.6176470588235294,34,0.01033434650455927,3290,4.337727060521179,3.9810791658271465,356.68970545691366,0.24094848643096636,37.3235294117647,0.029411764705882353,0.11764705882352941,69,65,0.19756838905775076,15
overall,MIXED,16.13,ALL,25,Morgana,34,20,14,0.5882352941176471,34,0.01033434650455927,3290,4.033805100987765,2.329405902460139,324.02998302043085,0.1572562373479096,66.08823529411765,0.08823529411764706,0.058823529411764705,17,17,0.05167173252279635,15
overall,MIXED,16.13,MIDDLE,3,Galio,34,19,15,0.5588235294117647,34,0.05167173252279635,658,4.677635599694423,5.861778957100865,335.13170044913215,0.16746526955780142,21.323529411764707,0.058823529411764705,0.0,40,40,0.12158054711246201,15
overall,MIXED,16.15,UTILITY,164,Camille,34,18,16,0.5294117647058824,34,0.04116222760290557,826,2.5775958948172573,0.8239139380056378,309.12518547784725,0.14087588030144693,67.79411764705883,0.08823529411764706,0.029411764705882353,109,100,0.24213075060532688,15
overall,MIXED,16.13,ALL,39,Irelia,34,18,16,0.5294117647058824,34,0.01033434650455927,3290,2.87161245617128,7.896689831491064,486.1312845151015,0.275360098190878,24.470588235294116,0.23529411764705882,0.4411764705882353,41,40,0.12158054711246201,15
overall,MIXED,16.16,ALL,24,Jax,34,18,16,0.5294117647058824,34,0.01021021021021021,3330,3.136918555300907,6.377599548942801,429.02579586439845,0.22064491493895041,28.294117647058822,0.14705882352941177,0.11764705882352941,23,23,0.06906906906906907,15
overall,MIXED,16.14,MIDDLE,90,Malzahar,34,18,16,0.5294117647058824,34,0.04885057471264368,696,3.0189831410419647,6.476917040276754,408.2193574493864,0.23788407361842373,21.970588235294116,0.029411764705882353,0.11764705882352941,56,53,0.15229885057471265,15
overall,MIXED,16.10,UTILITY,147,Seraphine,34,18,16,0.5294117647058824,34,0.15315315315315314,222,3.3215007215007226,0.9784372830715928,277.62027025987845,0.13181655945842452,67.8529411764706,0.058823529411764705,0.029411764705882353,25,25,0.22522522522522523,15
overall,MIXED,16.13,ALL,50,Swain,34,18,16,0.5294117647058824,34,0.01033434650455927,3290,5.138550420168066,4.451381459616787,365.84371964731304,0.20846150635520472,35.76470588235294,0.11764705882352941,0.08823529411764706,16,16,0.0486322188449848,15
overall,MIXED,16.17,ALL,157,Yasuo,34,18,16,0.5294117647058824,34,0.006746031746031746,5040,2.1640087853323147,6.7502843718811425,385.91893793752945,0.20990582589699328,18.5,0.08823529411764706,0.058823529411764705,62,61,0.12103174603174603,15
overall,MIXED,15.19,BOTTOM,22,Ashe,34,17,17,0.5,34,0.14782608695652175,230,5.3805788982259575,6.588035816826443,384.4940025518916,0.20507997903987024,18.676470588235293,0.029411764705882353,0.23529411764705882,42,35,0.30434782608695654,15
overall,MIXED,16.16,MIDDLE,112,Viktor,34,17,17,0.5,34,0.05105105105105105,666,2.702532679738563,6.387182209091265,350.91612060393163,0.2431587926439881,18.5,0.029411764705882353,0.08823529411764706,95,90,0.2702702702702703,15
overall,MIXED,16.13,ALL,103,Ahri,34,16,18,0.47058823529411764,34,0.01033434650455927,3290,2.1362394957983195,6.292549196409066,346.27473215515556,0.19794669646646548,24.0,0.11764705882352941,0.08823529411764706,8,8,0.0243161094224924,15
overall,MIXED,16.13,MIDDLE,103,Ahri,34,16,18,0.47058823529411764,34,0.05167173252279635,658,2.1362394957983195,6.292549196409066,346.27473215515556,0.19794669646646548,24.0,0.11764705882352941,0.08823529411764706,8,8,0.0243161094224924,15
overall,MIXED,16.15,ALL,19,Warwick,34,15,19,0.4411764705882353,34,0.008232445520581114,4130,2.7930857013036943,5.564795678526245,379.8096673346203,0.16712175370441432,20.5,0.08823529411764706,0.0,9,9,0.021791767554479417,15
overall,MIXED,16.15,MIDDLE,517,Sylas,34,13,21,0.38235294117647056,34,0.04116222760290557,826,2.5743198794669375,5.316817956404174,349.01593978096474,0.22042189941347584,19.91176470588235,0.08823529411764706,0.08823529411764706,53,51,0.1234866828087167,15
overall,MIXED,16.13,TOP,83,Yorick,33,20,13,0.6060606060606061,33,0.05015197568389058,658,3.604244829244829,7.033271468734556,429.711549002643,0.26704993831740337,27.242424242424242,0.18181818181818182,0.42424242424242425,152,128,0.3890577507598784,15
overall,MIXED,16.17,ALL,901,Smolder,33,19,14,0.5757575757575758,33,0.006547619047619048,5040,2.8414108618654077,6.624922395719979,416.9850269240417,0.22532821507200035,19.12121212121212,0.09090909090909091,0.0,3,3,0.005952380952380952,15
overall,MIXED,16.18,TOP,82,Mordekaiser,33,17,16,0.5151515151515151,33,0.09821428571428571,336,2.4321909571909575,5.928266334772196,357.90415399080166,0.22535036863662616,19.545454545454547,0.030303030303030304,0.06060606060606061,29,29,0.17261904761904762,15
overall,MIXED,16.16,UTILITY,99,Lux,33,16,17,0.48484848484848486,33,0.04954954954954955,666,2.3604879968516337,1.4725137457517121,299.0495529604707,0.1759189592723839,59.18181818181818,0.09090909090909091,0.0,18,18,0.05405405405405406,15
overall,MIXED,16.13,JUNGLE,517,Sylas,33,16,17,0.48484848484848486,33,0.05015197568389058,658,4.299339331692272,5.949660497144841,413.8819661213041,0.1830986128051264,24.09090909090909,0.09090909090909091,0.0,80,75,0.22796352583586627,15
overall,MIXED,16.16,ALL,103,Ahri,33,15,18,0.45454545454545453,33,0.00990990990990991,3330,3.4666426166426167,6.228202916941689,370.64911275495535,0.22027029464771314,28.454545454545453,0.09090909090909091,0.09090909090909091,11,11,0.03303303303303303,15
overall,MIXED,16.16,MIDDLE,103,Ahri,33,15,18,0.45454545454545453,33,0.04954954954954955,666,3.4666426166426167,6.228202916941689,370.64911275495535,0.22027029464771314,28.454545454545453,0.09090909090909091,0.09090909090909091,11,11,0.03303303303303303,15
overall,MIXED,16.16,ALL,222,Jinx,33,14,19,0.42424242424242425,33,0.00990990990990991,3330,3.1547406297406297,6.826319639131608,429.2900035429972,0.19325308121824808,16.757575757575758,0.09090909090909091,0.09090909090909091,35,34,0.1021021021021021,15
overall,MIXED,16.13,MIDDLE,805,Locke,33,14,19,0.42424242424242425,33,0.05015197568389058,658,2.2742118151209056,5.646165908613156,392.9456306902516,0.2364095524209081,21.151515151515152,0.21212121212121213,0.12121212121212122,144,129,0.39209726443769,15
overall,MIXED,16.17,ALL,235,Senna,33,14,19,0.42424242424242425,33,0.006547619047619048,5040,4.361519961519961,2.3933391342190156,336.12457615706836,0.15220268932015743,48.93939393939394,0.09090909090909091,0.0,7,7,0.013888888888888888,15
overall,MIXED,16.11,ALL,22,Ashe,33,12,21,0.36363636363636365,33,0.027966101694915254,1180,3.0710033232760505,5.724765826378307,398.41341719304336,0.1985087924096952,16.242424242424242,0.06060606060606061,0.030303030303030304,31,29,0.2457627118644068,15
overall,MIXED,16.11,BOTTOM,22,Ashe,33,12,21,0.36363636363636365,33,0.13983050847457626,236,3.0710033232760505,5.724765826378307,398.41341719304336,0.1985087924096952,16.242424242424242,0.06060606060606061,0.030303030303030304,31,29,0.2457627118644068,15
overall,MIXED,16.17,ALL,526,Rell,33,12,21,0.36363636363636365,33,0.006547619047619048,5040,3.384977480432026,0.9139491163091753,278.15751628398476,0.0902680852702788,63.39393939393939,0.0,0.06060606060606061,9,9,0.017857142857142856,15
overall,MIXED,16.17,UTILITY,526,Rell,33,12,21,0.36363636363636365,33,0.03273809523809524,1008,3.384977480432026,0.9139491163091753,278.15751628398476,0.0902680852702788,63.39393939393939,0.0,0.06060606060606061,9,9,0.017857142857142856,15
overall,MIXED,16.15,ALL,254,Vi,33,11,22,0.3333333333333333,33,0.007990314769975786,4130,2.927351436442346,5.788035312738661,383.64463271454923,0.1462669871510436,30.848484848484848,0.06060606060606061,0.06060606060606061,9,9,0.021791767554479417,15
overall,MIXED,15.24,TOP,82,Mordekaiser,32,22,10,0.6875,32,0.0935672514619883,342,3.4218998015873026,5.548051075523386,371.08970252644104,0.26347368832724455,17.21875,0.125,0.1875,37,32,0.1871345029239766,15
overall,MIXED,16.17,ALL,53,Blitzcrank,32,20,12,0.625,32,0.006349206349206349,5040,4.572786894478071,0.836635167317202,293.5054319645763,0.09580122168707962,63.875,0.09375,0.0625,101,98,0.19444444444444445,15
overall,MIXED,16.17,UTILITY,53,Blitzcrank,32,20,12,0.625,32,0.031746031746031744,1008,4.572786894478071,0.836635167317202,293.5054319645763,0.09580122168707962,63.875,0.09375,0.0625,101,98,0.19444444444444445,15
overall,MIXED,15.24,ALL,222,Jinx,32,20,12,0.625,32,0.01871345029239766,1710,2.3247662927350428,6.0484538060303885,373.0689269085927,0.18755155906732046,13.15625,0.21875,0.28125,9,9,0.05263157894736842,15
overall,MIXED,15.24,BOTTOM,222,Jinx,32,20,12,0.625,32,0.093841642228739,341,2.3247662927350428,6.0484538060303885,373.0689269085927,0.18755155906732046,13.15625,0.21875,0.28125,9,9,0.05263157894736842,15
overall,MIXED,16.12,ALL,22,Ashe,32,19,13,0.59375,32,0.035955056179775284,890,4.002442956349206,5.8838896055147405,408.1429327388105,0.19558399483613362,19.5625,0.09375,0.09375,22,22,0.24719101123595505,15
overall,MIXED,16.13,MIDDLE,45,Veigar,32,19,13,0.59375,32,0.0486322188449848,658,5.013661165223665,6.733717801922296,405.65983574886445,0.23212560700073925,23.8125,0.03125,0.03125,20,20,0.060790273556231005,15
overall,MIXED,16.14,ALL,235,Senna,32,18,14,0.5625,32,0.009195402298850575,3480,5.14158887987013,2.9628840333940403,340.6804072486744,0.17163290132789602,52.0625,0.0,0.125,46,43,0.1235632183908046,15
overall,MIXED,16.14,ALL,134,Syndra,32,18,14,0.5625,32,0.009195402298850575,3480,2.7585013077200577,6.359518072915344,398.81538360366557,0.25237455827375427,19.375,0.0625,0.15625,29,29,0.08333333333333333,15
overall,MIXED,16.10,ALL,22,Ashe,32,15,17,0.46875,32,0.02882882882882883,1110,3.1406085234210233,5.795632415826789,370.1495051068142,0.17821551308882103,15.75,0.125,0.09375,37,35,0.3153153153153153,15
overall,MIXED,16.10,BOTTOM,22,Ashe,32,15,17,0.46875,32,0.14414414414414414,222,3.1406085234210233,5.795632415826789,370.1495051068142,0.17821551308882103,15.75,0.125,0.09375,37,35,0.3153153153153153,15
overall,MIXED,16.15,ALL,420,Illaoi,32,15,17,0.46875,32,0.00774818401937046,4130,2.797581845238095,7.168540284323605,411.8089641037833,0.28952663017420965,19.65625,0.21875,0.53125,89,87,0.2106537530266344,15
overall,MIXED,16.18,ALL,89,Leona,32,15,17,0.46875,32,0.01904761904761905,1680,4.229186698717949,0.9237428005276608,284.10589617334267,0.10327820503123981,65.21875,0.0625,0.0,41,41,0.24404761904761904,15
overall,MIXED,16.18,UTILITY,89,Leona,32,15,17,0.46875,32,0.09523809523809523,336,4.229186698717949,0.9237428005276608,284.10589617334267,0.10327820503123981,65.21875,0.0625,0.0,41,41,0.24404761904761904,15
overall,MIXED,16.17,ALL,136,AurelionSol,32,14,18,0.4375,32,0.006349206349206349,5040,2.9722537878787882,6.905410485653549,395.075138140295,0.20641476943983172,23.6875,0.09375,0.0,3,3,0.005952380952380952,15
overall,MIXED,16.16,BOTTOM,222,Jinx,32,14,18,0.4375,32,0.04804804804804805,666,3.2455137744200244,6.836206323152844,433.20825467089503,0.1936119643667259,17.1875,0.09375,0.09375,35,34,0.1021021021021021,15
overall,MIXED,16.17,TOP,54,Malphite,32,14,18,0.4375,32,0.031746031746031744,1008,2.983296130952381,5.483685552168347,335.4946705438709,0.2112383499394778,22.9375,0.0625,0.0625,61,58,0.11507936507936507,15
overall,MIXED,16.15,MIDDLE,90,Malzahar,32,14,18,0.4375,32,0.0387409200968523,826,2.908212707431457,7.47025060431028,395.49735457530994,0.23634057690322774,22.65625,0.0,0.125,73,70,0.1694915254237288,15
overall,MIXED,16.14,ALL,36,DrMundo,32,13,19,0.40625,32,0.009195402298850575,3480,2.7049715909090906,6.014740516379707,366.4010617791226,0.20772112527176068,26.21875,0.0625,0.0,9,9,0.02586206896551724,15
overall,MIXED,16.15,ALL,143,Zyra,32,12,20,0.375,32,0.00774818401937046,4130,4.57468998015873,3.0823790195068033,328.75329258240157,0.22092203771555924,59.875,0.0,0.03125,17,17,0.04116222760290557,15
overall,MIXED,16.17,ALL,887,Gwen,32,11,21,0.34375,32,0.006349206349206349,5040,2.427556818181818,5.994419620976076,377.75554951170477,0.2368454938393589,22.0625,0.03125,0.0625,9,9,0.017857142857142856,15
overall,MIXED,16.17,MIDDLE,517,Sylas,32,11,21,0.34375,32,0.031746031746031744,1008,2.9626431727994227,4.809432450754195,358.00733727931953,0.22942675729856205,19.53125,0.34375,0.03125,87,84,0.16666666666666666,15
overall,MIXED,16.15,JUNGLE,254,Vi,32,11,21,0.34375,32,0.0387409200968523,826,2.953727002164503,5.913170770439089,380.612384483291,0.14327390955177544,29.28125,0.03125,0.0625,9,9,0.021791767554479417,15
overall,MIXED,16.15,ALL,81,Ezreal,31,22,9,0.7096774193548387,31,0.007506053268765133,4130,5.409333677075614,6.660035159354937,416.9409328492479,0.22394305905913753,13.193548387096774,0.0967741935483871,0.06451612903225806,27,26,0.06295399515738499,15
overall,MIXED,16.13,MIDDLE,84,Akali,31,20,11,0.6451612903225806,31,0.04711246200607903,658,5.624193548387097,5.606117028536424,393.5285759785994,0.23909335330036474,20.838709677419356,0.12903225806451613,0.06451612903225806,40,40,0.12158054711246201,15
overall,MIXED,16.15,ALL,141,Kayn,31,20,11,0.6451612903225806,31,0.007506053268765133,4130,4.877380952380952,6.607006290625512,418.9929775398355,0.2005503663361382,22.903225806451612,0.0967741935483871,0.06451612903225806,16,16,0.0387409200968523,15
overall,MIXED,16.17,ALL,58,Renekton,31,20,11,0.6451612903225806,31,0.006150793650793651,5040,4.821027091188381,6.4950482743513325,420.0649128562337,0.2634385143526335,25.193548387096776,0.22580645161290322,0.3548387096774194,14,14,0.027777777777777776,15
overall,MIXED,16.13,ALL,86,Garen,31,18,13,0.5806451612903226,31,0.009422492401215805,3290,3.316116231438812,7.086705841637712,415.42543155180806,0.23872040054750002,20.419354838709676,0.22580645161290322,0.2903225806451613,54,52,0.1580547112462006,15
overall,MIXED,16.13,TOP,777,Yone,31,18,13,0.5806451612903226,31,0.04711246200607903,658,3.104690918400596,6.88628308118327,406.03701847664536,0.269768622942885,22.193548387096776,0.1935483870967742,0.3548387096774194,59,57,0.17325227963525835,15
overall,MIXED,16.13,ALL,910,Hwei,31,17,14,0.5483870967741935,31,0.009422492401215805,3290,3.22557603686636,5.830789111925011,364.2512848818172,0.21906386445282908,23.870967741935484,0.0,0.0,17,17,0.05167173252279635,15
overall,MIXED,16.15,MIDDLE,910,Hwei,31,16,15,0.5161290322580645,31,0.03753026634382567,826,2.9790380766187217,6.301299732156887,370.2228989835387,0.2579367321642241,24.967741935483872,0.06451612903225806,0.0967741935483871,13,13,0.031476997578692496,15
overall,MIXED,16.15,UTILITY,80,Pantheon,31,16,15,0.5161290322580645,31,0.03753026634382567,826,2.5448457877774766,1.3700998326489184,331.760487455122,0.17088834928433505,63.903225806451616,0.12903225806451613,0.0967741935483871,10,10,0.024213075060532687,15
overall,MIXED,15.24,ALL,777,Yone,31,16,15,0.5161290322580645,31,0.018128654970760234,1710,2.7611111111111115,6.171299606726012,375.4290752480922,0.23558234383860763,15.870967741935484,0.06451612903225806,0.25806451612903225,12,12,0.07017543859649122,15
overall,MIXED,16.13,ALL,131,Diana,31,15,16,0.4838709677419355,31,0.009422492401215805,3290,2.765843923101987,5.787197057951549,404.5611993888675,0.2077290871135564,26.29032258064516,0.12903225806451613,0.0967741935483871,22,22,0.0668693009118541,15
overall,MIXED,16.16,ALL,90,Malzahar,31,15,16,0.4838709677419355,31,0.009309309309309309,3330,3.2338197644649265,7.943755658565645,397.4898901890558,0.24217292268147847,24.322580645161292,0.06451612903225806,0.03225806451612903,52,50,0.15015015015015015,15
overall,MIXED,16.15,TOP,799,Ambessa,31,14,17,0.45161290322580644,31,0.03753026634382567,826,2.932616487455198,6.363094287081798,352.75331125804024,0.20896085531971817,21.903225806451612,0.06451612903225806,0.12903225806451613,6,6,0.014527845036319613,15
overall,MIXED,16.14,MIDDLE,805,Locke,31,14,17,0.45161290322580644,31,0.04454022988505747,696,2.783333333333333,5.6616176980129636,398.18256633479416,0.24211153746225886,20.483870967741936,0.16129032258064516,0.03225806451612903,145,126,0.3620689655172414,15
overall,MIXED,16.15,BOTTOM,81,Ezreal,30,21,9,0.7,30,0.03631961259079903,826,5.467422577422579,6.670925220222324,417.68711209237097,0.22625768662229379,13.066666666666666,0.1,0.06666666666666667,27,26,0.06295399515738499,15
overall,MIXED,16.15,ALL,14,Sion,30,21,9,0.7,30,0.007263922518159807,4130,4.24313492063492,5.963001372058808,394.51922899712577,0.20363375975400635,20.533333333333335,0.1,0.1,5,5,0.012106537530266344,15
overall,MIXED,16.15,ALL,266,Aatrox,30,18,12,0.6,30,0.007263922518159807,4130,3.8555942205942197,6.054129275865419,361.474858017152,0.20275894086873614,24.0,0.06666666666666667,0.16666666666666666,13,13,0.031476997578692496,15
overall,MIXED,16.12,BOTTOM,22,Ashe,30,18,12,0.6,30,0.1694915254237288,177,4.155939153439153,6.136372110570189,414.83237760118027,0.19551683931287228,16.133333333333333,0.1,0.06666666666666667,22,22,0.24719101123595505,15
overall,MIXED,16.17,ALL,266,Aatrox,30,17,13,0.5666666666666667,30,0.005952380952380952,5040,3.193434343434343,6.063838443745121,366.4060182972571,0.21789127805492858,19.433333333333334,0.13333333333333333,0.16666666666666666,13,13,0.025793650793650792,15
overall,MIXED,16.16,MIDDLE,45,Veigar,30,17,13,0.5666666666666667,30,0.04504504504504504,666,4.13994708994709,6.609547810668857,414.42028344725054,0.2454954118183849,20.733333333333334,0.03333333333333333,0.16666666666666666,69,68,0.2042042042042042,15
overall,MIXED,16.14,ALL,254,Vi,30,17,13,0.5666666666666667,30,0.008620689655172414,3480,4.711203703703704,5.945292676150282,417.2977217198253,0.17823614831358495,29.8,0.0,0.03333333333333333,5,5,0.014367816091954023,15
overall,MIXED,16.14,ALL,910,Hwei,30,16,14,0.5333333333333333,30,0.008620689655172414,3480,3.494868388691918,6.536820232959794,387.40644370721463,0.24442135983843497,29.466666666666665,0.0,0.23333333333333334,7,7,0.020114942528735632,15
overall,MIXED,15.24,ALL,25,Morgana,30,16,14,0.5333333333333333,30,0.017543859649122806,1710,3.1549715099715097,1.9507471816485493,283.579490954946,0.16007500516345544,46.266666666666666,0.06666666666666667,0.0,26,24,0.14035087719298245,15
overall,MIXED,16.14,ALL,164,Camille,30,15,15,0.5,30,0.008620689655172414,3480,2.3611533401239284,1.8130390548365376,319.12692462039,0.1711256415624406,57.2,0.06666666666666667,0.0,25,25,0.07183908045977011,15
overall,MIXED,15.24,ALL,131,Diana,30,15,15,0.5,30,0.017543859649122806,1710,2.849688644688645,6.049427703370642,398.01988952734496,0.20405909610024484,21.466666666666665,0.1,0.13333333333333333,8,8,0.04678362573099415,15
overall,MIXED,16.15,TOP,54,Malphite,30,15,15,0.5,30,0.03631961259079903,826,3.00095238095238,5.76828322822948,352.9742144545677,0.2085269425227899,19.033333333333335,0.03333333333333333,0.16666666666666666,61,59,0.14285714285714285,15
overall,MIXED,16.15,ALL,18,Tristana,30,15,15,0.5,30,0.007263922518159807,4130,2.9157570207570216,5.968801752533817,417.08882233082926,0.18155649729328033,14.233333333333333,0.16666666666666666,0.06666666666666667,23,23,0.05569007263922518,15
overall,MIXED,16.14,TOP,777,Yone,30,15,15,0.5,30,0.04310344827586207,696,2.9406013431013434,6.522030065485884,389.74324498739753,0.2746829050239871,24.266666666666666,0.3,0.3,58,56,0.16091954022988506,15
overall,MIXED,16.14,JUNGLE,59,JarvanIV,30,14,16,0.4666666666666667,30,0.04310344827586207,696,4.762509620009621,5.420952477443525,399.53986573678606,0.1311081421491679,24.866666666666667,0.0,0.0,3,3,0.008620689655172414,15
overall,MIXED,16.14,ALL,50,Swain,30,14,16,0.4666666666666667,30,0.008620689655172414,3480,4.231547619047619,3.9047354548364206,356.93133638559044,0.22130070179558542,40.96666666666667,0.1,0.16666666666666666,22,21,0.0603448275862069,15
overall,MIXED,16.17,ALL,19,Warwick,30,14,16,0.4666666666666667,30,0.005952380952380952,5040,3.3242063492063494,6.163737534389573,416.8643591225072,0.19488949273557196,25.1,0.1,0.03333333333333333,23,23,0.04563492063492063,15
overall,MIXED,16.16,ALL,81,Ezreal,30,13,17,0.43333333333333335,30,0.009009009009009009,3330,2.742142857142857,6.583663557876507,407.88440079392274,0.22397912586049346,20.5,0.13333333333333333,0.03333333333333333,10,10,0.03003003003003003,15
overall,MIXED,16.16,ALL,875,Sett,30,13,17,0.43333333333333335,30,0.009009009009009009,3330,2.03014245014245,6.041367029452112,391.51612710592514,0.28122008314462205,22.6,0.3333333333333333,0.26666666666666666,4,4,0.012012012012012012,15
overall,MIXED,16.14,ALL,17,Teemo,30,13,17,0.43333333333333335,30,0.008620689655172414,3480,2.5422466422466425,5.321617876929551,384.85109984713273,0.22961637925229456,22.4,0.1,0.16666666666666666,102,99,0.28448275862068967,15
overall,MIXED,16.18,ALL,145,Kaisa,30,12,18,0.4,30,0.017857142857142856,1680,5.099417989417989,7.279090318908641,476.0209555175168,0.2138790928538374,17.566666666666666,0.1,0.1,11,11,0.06547619047619048,15
overall,MIXED,16.18,BOTTOM,145,Kaisa,30,12,18,0.4,30,0.08928571428571429,336,5.099417989417989,7.279090318908641,476.0209555175168,0.2138790928538374,17.566666666666666,0.1,0.1,11,11,0.06547619047619048,15
