scope,observed_tier,patch,role,champion_id,champion_name,participants,avg_kda,avg_cs_per_min,avg_gold_per_min,avg_damage_per_min,avg_damage_share,avg_vision_score,avg_wards_placed,avg_wards_killed,min_games_applied
overall,MIXED,16.17,JUNGLE,11,MasterYi,37,3.038993663993664,6.515410037570319,427.11236628009243,554.5881518011512,0.17689635013629154,25.486486486486488,6.162162162162162,3.3783783783783785,15
overall,MIXED,16.13,TOP,82,Mordekaiser,37,2.5175675675675677,6.031476838116728,363.0490554491992,713.2908565457216,0.2560495528869062,19.027027027027028,7.54054054054054,0.7297297297297297,15
overall,MIXED,16.13,BOTTOM,235,Senna,37,5.046364221364222,5.694152022920888,419.30101634590693,649.046714304806,0.19034785880764754,15.054054054054054,6.837837837837838,1.972972972972973,15
overall,MIXED,16.16,TOP,777,Yone,37,1.6978735228735231,6.551547002247357,376.8210559151072,717.3869614972824,0.25405019320086186,21.027027027027028,8.0,1.1891891891891893,15
overall,MIXED,16.17,MIDDLE,3,Galio,36,3.1885251322751325,6.1663754435327025,338.12157109512435,575.6451587343863,0.1897936776284427,22.805555555555557,10.36111111111111,1.4444444444444444,15
overall,MIXED,15.19,BOTTOM,222,Jinx,36,3.6195767195767194,6.803328477076267,381.80052829245614,645.8610560271753,0.23213170106850345,15.805555555555555,7.194444444444445,2.9722222222222223,15
overall,MIXED,16.14,UTILITY,25,Morgana,36,5.440384615384615,1.5417154513428128,321.27491945826637,596.7317246476473,0.17400638995924658,73.86111111111111,28.97222222222222,6.083333333333333,15
overall,MIXED,16.11,UTILITY,111,Nautilus,36,2.552347883597884,0.74441661230407,289.4793581395944,292.2023324814235,0.115125920863723,53.638888888888886,20.97222222222222,4.5,15
overall,MIXED,16.15,JUNGLE,102,Shyvana,36,4.322497795414462,6.536645777208698,422.2592719723491,636.4741660466341,0.193787875269205,24.694444444444443,5.722222222222222,3.5833333333333335,15
overall,MIXED,16.17,JUNGLE,72,Skarner,36,5.963425925925925,5.4839537525861815,394.17696811932234,641.0525468476108,0.1833485260445202,22.694444444444443,8.166666666666666,2.361111111111111,15
overall,MIXED,16.13,JUNGLE,254,Vi,36,5.105451338784672,6.115140571600991,408.9078441384691,513.5079157214665,0.16064916274933239,27.02777777777778,6.305555555555555,3.888888888888889,15
overall,MIXED,16.13,MIDDLE,112,Viktor,36,4.011385682219016,6.68074961280761,385.92232276016034,810.0634902051274,0.2468139681186783,18.833333333333332,8.444444444444445,1.5555555555555556,15
overall,MIXED,16.14,TOP,83,Yorick,36,2.021428571428571,6.189347226321362,395.5055255291573,727.9274689441862,0.2496246016688629,23.02777777777778,8.86111111111111,1.1666666666666667,15
overall,MIXED,16.16,BOTTOM,804,Yunara,36,3.9518851518851523,6.7625547542780815,448.4048933788876,687.7186445014004,0.20713069784782365,17.416666666666668,7.611111111111111,2.611111111111111,15
overall,MIXED,16.17,MIDDLE,142,Zoe,36,2.765553350970018,5.925283327239305,343.001740192514,754.5472805904049,0.24590567290077292,26.86111111111111,11.694444444444445,2.861111111111111,15
overall,MIXED,15.24,MIDDLE,103,Ahri,35,3.40749433106576,5.824728765076049,347.8305462620008,594.8009559635735,0.20414036350797168,23.114285714285714,11.857142857142858,2.4285714285714284,15
overall,MIXED,16.14,BOTTOM,81,Ezreal,35,3.0961688311688316,5.996560465670692,411.2389749544551,690.9112745849847,0.21856587028896762,12.942857142857143,6.142857142857143,1.542857142857143,15
overall,MIXED,16.16,TOP,86,Garen,35,3.2081137909709345,7.117302272983874,419.25939516257273,814.901892239784,0.24558699586236665,26.228571428571428,9.742857142857142,1.3428571428571427,15
overall,MIXED,16.15,BOTTOM,222,Jinx,35,3.2688115852401567,6.522995227044222,423.12386857505817,565.4412953100225,0.19634260910650475,14.457142857142857,6.8,1.7428571428571429,15
